Printed on: 8/9/2021 7:17:48 AM 
Date	Part number	Serial number	Status	Wave.	Fiber IL	Refl.	IL A	Refl.A	IL B	Refl.B 
8/8/2021 12:41:33 AM	temptest	060821-1928	Passed	1550nm 1	n/a	n/a	4.76	n/a	n/a	n/a
8/8/2021 12:42:34 AM	temptest	060821-1929	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:42:34 AM	temptest	060821-1929	Passed	1550nm 1	n/a	n/a	4.70	n/a	n/a	n/a
8/8/2021 12:43:36 AM	temptest	060821-1930	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:43:36 AM	temptest	060821-1930	Passed	1550nm 1	n/a	n/a	4.65	n/a	n/a	n/a
8/8/2021 12:44:37 AM	temptest	060821-1931	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:44:37 AM	temptest	060821-1931	Passed	1550nm 1	n/a	n/a	4.61	n/a	n/a	n/a
8/8/2021 12:45:38 AM	temptest	060821-1932	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:45:38 AM	temptest	060821-1932	Passed	1550nm 1	n/a	n/a	4.58	n/a	n/a	n/a
8/8/2021 12:46:39 AM	temptest	060821-1933	Passed	1310nm 1	n/a	n/a	4.03	n/a	n/a	n/a
8/8/2021 12:46:39 AM	temptest	060821-1933	Passed	1550nm 1	n/a	n/a	4.55	n/a	n/a	n/a
8/8/2021 12:47:41 AM	temptest	060821-1934	Passed	1310nm 1	n/a	n/a	4.03	n/a	n/a	n/a
8/8/2021 12:47:41 AM	temptest	060821-1934	Passed	1550nm 1	n/a	n/a	4.53	n/a	n/a	n/a
8/8/2021 12:48:42 AM	temptest	060821-1935	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:48:42 AM	temptest	060821-1935	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 12:49:43 AM	temptest	060821-1936	Passed	1310nm 1	n/a	n/a	4.03	n/a	n/a	n/a
8/8/2021 12:49:43 AM	temptest	060821-1936	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 12:50:45 AM	temptest	060821-1937	Passed	1310nm 1	n/a	n/a	4.03	n/a	n/a	n/a
8/8/2021 12:50:45 AM	temptest	060821-1937	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 12:51:46 AM	temptest	060821-1938	Passed	1310nm 1	n/a	n/a	4.03	n/a	n/a	n/a
8/8/2021 12:51:46 AM	temptest	060821-1938	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 12:52:47 AM	temptest	060821-1939	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:52:47 AM	temptest	060821-1939	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 12:53:48 AM	temptest	060821-1940	Passed	1310nm 1	n/a	n/a	4.03	n/a	n/a	n/a
8/8/2021 12:53:48 AM	temptest	060821-1940	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 12:54:50 AM	temptest	060821-1941	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:54:50 AM	temptest	060821-1941	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 12:55:51 AM	temptest	060821-1942	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:55:51 AM	temptest	060821-1942	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 12:56:52 AM	temptest	060821-1943	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:56:52 AM	temptest	060821-1943	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 12:57:54 AM	temptest	060821-1944	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:57:54 AM	temptest	060821-1944	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 12:58:55 AM	temptest	060821-1945	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:58:55 AM	temptest	060821-1945	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 12:59:56 AM	temptest	060821-1946	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 12:59:56 AM	temptest	060821-1946	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:00:57 AM	temptest	060821-1947	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:00:57 AM	temptest	060821-1947	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:01:59 AM	temptest	060821-1948	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:01:59 AM	temptest	060821-1948	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:03:00 AM	temptest	060821-1949	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:03:00 AM	temptest	060821-1949	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:04:01 AM	temptest	060821-1950	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:04:01 AM	temptest	060821-1950	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:05:02 AM	temptest	060821-1951	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:05:02 AM	temptest	060821-1951	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:06:04 AM	temptest	060821-1952	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:06:04 AM	temptest	060821-1952	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:07:05 AM	temptest	060821-1953	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:07:05 AM	temptest	060821-1953	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:08:06 AM	temptest	060821-1954	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:08:06 AM	temptest	060821-1954	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:09:08 AM	temptest	060821-1955	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:09:08 AM	temptest	060821-1955	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:10:09 AM	temptest	060821-1956	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:10:09 AM	temptest	060821-1956	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:11:10 AM	temptest	060821-1957	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:11:10 AM	temptest	060821-1957	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:12:11 AM	temptest	060821-1958	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:12:11 AM	temptest	060821-1958	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:13:13 AM	temptest	060821-1959	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:13:13 AM	temptest	060821-1959	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:14:14 AM	temptest	060821-1960	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:14:14 AM	temptest	060821-1960	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:15:15 AM	temptest	060821-1961	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:15:15 AM	temptest	060821-1961	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:16:17 AM	temptest	060821-1962	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:16:17 AM	temptest	060821-1962	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:17:18 AM	temptest	060821-1963	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:17:18 AM	temptest	060821-1963	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:18:19 AM	temptest	060821-1964	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:18:19 AM	temptest	060821-1964	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:19:21 AM	temptest	060821-1965	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:19:21 AM	temptest	060821-1965	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:20:22 AM	temptest	060821-1966	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:20:22 AM	temptest	060821-1966	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:21:23 AM	temptest	060821-1967	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:21:23 AM	temptest	060821-1967	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:22:24 AM	temptest	060821-1968	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:22:24 AM	temptest	060821-1968	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:23:26 AM	temptest	060821-1969	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:23:26 AM	temptest	060821-1969	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:24:27 AM	temptest	060821-1970	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:24:27 AM	temptest	060821-1970	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:25:28 AM	temptest	060821-1971	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:25:28 AM	temptest	060821-1971	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:26:30 AM	temptest	060821-1972	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:26:30 AM	temptest	060821-1972	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:27:31 AM	temptest	060821-1973	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:27:31 AM	temptest	060821-1973	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:28:32 AM	temptest	060821-1974	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:28:32 AM	temptest	060821-1974	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 1:29:33 AM	temptest	060821-1975	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:29:33 AM	temptest	060821-1975	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:30:35 AM	temptest	060821-1976	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:30:35 AM	temptest	060821-1976	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:31:36 AM	temptest	060821-1977	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:31:36 AM	temptest	060821-1977	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:32:37 AM	temptest	060821-1978	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:32:37 AM	temptest	060821-1978	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:33:38 AM	temptest	060821-1979	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:33:38 AM	temptest	060821-1979	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:34:40 AM	temptest	060821-1980	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:34:40 AM	temptest	060821-1980	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:35:41 AM	temptest	060821-1981	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:35:41 AM	temptest	060821-1981	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:36:42 AM	temptest	060821-1982	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:36:42 AM	temptest	060821-1982	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 1:37:44 AM	temptest	060821-1983	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:37:44 AM	temptest	060821-1983	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 1:38:45 AM	temptest	060821-1984	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:38:45 AM	temptest	060821-1984	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:39:46 AM	temptest	060821-1985	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:39:46 AM	temptest	060821-1985	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:40:47 AM	temptest	060821-1986	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:40:47 AM	temptest	060821-1986	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:41:49 AM	temptest	060821-1987	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:41:49 AM	temptest	060821-1987	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:42:50 AM	temptest	060821-1988	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:42:50 AM	temptest	060821-1988	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:43:51 AM	temptest	060821-1989	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:43:51 AM	temptest	060821-1989	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:44:53 AM	temptest	060821-1990	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:44:53 AM	temptest	060821-1990	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:45:54 AM	temptest	060821-1991	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:45:54 AM	temptest	060821-1991	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:46:55 AM	temptest	060821-1992	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:46:55 AM	temptest	060821-1992	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:47:56 AM	temptest	060821-1993	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:47:56 AM	temptest	060821-1993	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:48:58 AM	temptest	060821-1994	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:48:58 AM	temptest	060821-1994	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:49:59 AM	temptest	060821-1995	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:49:59 AM	temptest	060821-1995	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:51:00 AM	temptest	060821-1996	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:51:00 AM	temptest	060821-1996	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:52:02 AM	temptest	060821-1997	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:52:02 AM	temptest	060821-1997	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:53:03 AM	temptest	060821-1998	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:53:03 AM	temptest	060821-1998	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 1:54:04 AM	temptest	060821-1999	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:54:04 AM	temptest	060821-1999	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 1:55:05 AM	temptest	060821-2000	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:55:05 AM	temptest	060821-2000	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 1:56:07 AM	temptest	060821-2001	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:56:07 AM	temptest	060821-2001	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:57:08 AM	temptest	060821-2002	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:57:08 AM	temptest	060821-2002	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 1:58:09 AM	temptest	060821-2003	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:58:09 AM	temptest	060821-2003	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 1:59:11 AM	temptest	060821-2004	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 1:59:11 AM	temptest	060821-2004	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 2:00:12 AM	temptest	060821-2005	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:00:12 AM	temptest	060821-2005	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:01:13 AM	temptest	060821-2006	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:01:13 AM	temptest	060821-2006	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:02:14 AM	temptest	060821-2007	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:02:14 AM	temptest	060821-2007	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 2:03:16 AM	temptest	060821-2008	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:03:16 AM	temptest	060821-2008	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 2:04:17 AM	temptest	060821-2009	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:04:17 AM	temptest	060821-2009	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:05:18 AM	temptest	060821-2010	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:05:18 AM	temptest	060821-2010	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:06:20 AM	temptest	060821-2011	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:06:20 AM	temptest	060821-2011	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:07:21 AM	temptest	060821-2012	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:07:21 AM	temptest	060821-2012	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 2:08:22 AM	temptest	060821-2013	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:08:22 AM	temptest	060821-2013	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:09:24 AM	temptest	060821-2014	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:09:24 AM	temptest	060821-2014	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 2:10:25 AM	temptest	060821-2015	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:10:25 AM	temptest	060821-2015	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:11:26 AM	temptest	060821-2016	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:11:26 AM	temptest	060821-2016	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:12:27 AM	temptest	060821-2017	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:12:27 AM	temptest	060821-2017	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:13:29 AM	temptest	060821-2018	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:13:29 AM	temptest	060821-2018	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:14:30 AM	temptest	060821-2019	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:14:30 AM	temptest	060821-2019	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:15:31 AM	temptest	060821-2020	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:15:31 AM	temptest	060821-2020	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:16:33 AM	temptest	060821-2021	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:16:33 AM	temptest	060821-2021	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:17:34 AM	temptest	060821-2022	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:17:34 AM	temptest	060821-2022	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:18:35 AM	temptest	060821-2023	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:18:35 AM	temptest	060821-2023	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:19:37 AM	temptest	060821-2024	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:19:37 AM	temptest	060821-2024	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:20:38 AM	temptest	060821-2025	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:20:38 AM	temptest	060821-2025	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:21:39 AM	temptest	060821-2026	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:21:39 AM	temptest	060821-2026	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:22:40 AM	temptest	060821-2027	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:22:40 AM	temptest	060821-2027	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 2:23:42 AM	temptest	060821-2028	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:23:42 AM	temptest	060821-2028	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 2:24:43 AM	temptest	060821-2029	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:24:43 AM	temptest	060821-2029	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 2:25:44 AM	temptest	060821-2030	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:25:44 AM	temptest	060821-2030	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:26:46 AM	temptest	060821-2031	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:26:46 AM	temptest	060821-2031	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:27:47 AM	temptest	060821-2032	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:27:47 AM	temptest	060821-2032	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:28:48 AM	temptest	060821-2033	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:28:48 AM	temptest	060821-2033	Passed	1550nm 1	n/a	n/a	4.51	n/a	n/a	n/a
8/8/2021 2:29:49 AM	temptest	060821-2034	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:29:49 AM	temptest	060821-2034	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:30:51 AM	temptest	060821-2035	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:30:51 AM	temptest	060821-2035	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:31:52 AM	temptest	060821-2036	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:31:52 AM	temptest	060821-2036	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:32:53 AM	temptest	060821-2037	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:32:53 AM	temptest	060821-2037	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:33:55 AM	temptest	060821-2038	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:33:55 AM	temptest	060821-2038	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:34:56 AM	temptest	060821-2039	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:34:56 AM	temptest	060821-2039	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:35:57 AM	temptest	060821-2040	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:35:57 AM	temptest	060821-2040	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:36:58 AM	temptest	060821-2041	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
8/8/2021 2:36:58 AM	temptest	060821-2041	Passed	1550nm 1	n/a	n/a	4.50	n/a	n/a	n/a
8/8/2021 2:38:00 AM	temptest	060821-2042	Passed	1310nm 1	n/a	n/a	4.02	n/a	n/a	n/a
