8/6/2021	22:40:51	58.6	C	OL	C	K		
8/6/2021	22:41:51	58.6	C	OL	C	K		
8/6/2021	22:42:51	58.6	C	OL	C	K		
8/6/2021	22:43:51	58.6	C	OL	C	K		
8/6/2021	22:44:51	58.6	C	OL	C	K		
8/6/2021	22:45:51	58.6	C	OL	C	K		
8/6/2021	22:46:51	58.6	C	OL	C	K		
8/6/2021	22:47:51	58.6	C	OL	C	K		
8/6/2021	22:48:51	58.6	C	OL	C	K		
8/6/2021	22:49:51	58.6	C	OL	C	K		
8/6/2021	22:50:51	58.6	C	OL	C	K		
8/6/2021	22:51:51	58.6	C	OL	C	K		
8/6/2021	22:52:51	58.6	C	OL	C	K		
8/6/2021	22:53:51	58.6	C	OL	C	K		
8/6/2021	22:54:51	58.6	C	OL	C	K		
8/6/2021	22:55:51	58.6	C	OL	C	K		
8/6/2021	22:56:51	58.6	C	OL	C	K		
8/6/2021	22:57:51	58.6	C	OL	C	K		
8/6/2021	22:58:51	58.6	C	OL	C	K		
8/6/2021	22:59:51	58.6	C	OL	C	K		
8/6/2021	23:00:51	58.6	C	OL	C	K		
8/6/2021	23:01:51	58.6	C	OL	C	K		
8/6/2021	23:02:51	58.6	C	OL	C	K		
8/6/2021	23:03:51	58.6	C	OL	C	K		
8/6/2021	23:04:51	58.6	C	OL	C	K		
8/6/2021	23:05:51	58.6	C	OL	C	K		
8/6/2021	23:06:51	58.6	C	OL	C	K		
8/6/2021	23:07:51	58.6	C	OL	C	K		
8/6/2021	23:08:51	58.6	C	OL	C	K		
8/6/2021	23:09:51	58.6	C	OL	C	K		
8/6/2021	23:10:51	58.6	C	OL	C	K		
8/6/2021	23:11:51	58.6	C	OL	C	K		
8/6/2021	23:12:51	58.6	C	OL	C	K		
8/6/2021	23:13:51	58.6	C	OL	C	K		
8/6/2021	23:14:51	58.6	C	OL	C	K		
8/6/2021	23:15:51	58.6	C	OL	C	K		
8/6/2021	23:16:51	58.6	C	OL	C	K		
8/6/2021	23:17:51	58.6	C	OL	C	K		
8/6/2021	23:18:51	58.6	C	OL	C	K		
8/6/2021	23:19:51	58.6	C	OL	C	K		
8/6/2021	23:20:50	58.6	C	OL	C	K		
8/6/2021	23:21:50	58.6	C	OL	C	K		
8/6/2021	23:22:50	58.6	C	OL	C	K		
8/6/2021	23:23:50	58.6	C	OL	C	K		
8/6/2021	23:24:50	58.6	C	OL	C	K		
8/6/2021	23:25:50	58.6	C	OL	C	K		
8/6/2021	23:26:50	58.6	C	OL	C	K		
8/6/2021	23:27:50	58.6	C	OL	C	K		
8/6/2021	23:28:50	58.6	C	OL	C	K		
8/6/2021	23:29:50	58.6	C	OL	C	K		
8/6/2021	23:30:50	58.6	C	OL	C	K		
8/6/2021	23:31:50	58.6	C	OL	C	K		
8/6/2021	23:32:50	58.6	C	OL	C	K		
8/6/2021	23:33:50	58.6	C	OL	C	K		
8/6/2021	23:34:50	58.6	C	OL	C	K		
8/6/2021	23:35:50	58.6	C	OL	C	K		
8/6/2021	23:36:50	58.6	C	OL	C	K		
8/6/2021	23:37:50	58.6	C	OL	C	K		
8/6/2021	23:38:50	58.6	C	OL	C	K		
8/6/2021	23:39:50	58.6	C	OL	C	K		
8/6/2021	23:40:50	58.6	C	OL	C	K		
8/6/2021	23:41:50	58.6	C	OL	C	K		
